ensemble,weight_step,rows,weight_random_forest_sports,weight_logistic_sports,weight_poisson,log_loss,brier_score,accuracy,macro_f1,ece_10_bins,weight_market,weight_random_forest_market,weight_logistic_market
ensemble_sports,0.05,760,0.25,0.25,0.5,0.9661371798845962,0.5741679771349093,0.5342105263157895,0.3939309221312182,0.021479662969048928,0.0,0.0,0.0
ensemble_sports,0.05,760,0.25,0.30000000000000004,0.45,0.9661714253926453,0.574218198560247,0.5328947368421053,0.39242262650527554,0.020891190416575937,0.0,0.0,0.0
ensemble_sports,0.05,760,0.25,0.35000000000000003,0.4,0.9664043907232733,0.5744014120920349,0.5328947368421053,0.39242262650527554,0.016387374616941668,0.0,0.0,0.0
ensemble_sports,0.05,760,0.25,0.4,0.35000000000000003,0.9668367673080253,0.5747176177302727,0.5355263157894737,0.39585841895021795,0.016258239958063535,0.0,0.0,0.0
ensemble_sports,0.05,760,0.25,0.45,0.30000000000000004,0.9674704836480773,0.5751668154749607,0.5342105263157895,0.39535164876263434,0.015863383381289658,0.0,0.0,0.0
ensemble_sports,0.05,760,0.25,0.5,0.25,0.9683088451945561,0.575749005326099,0.5342105263157895,0.39590380248472257,0.014809028119318219,0.0,0.0,0.0
ensemble_sports,0.05,760,0.25,0.55,0.2,0.9693567568650815,0.5764641872836872,0.5328947368421053,0.395536527152383,0.018401820696911913,0.0,0.0,0.0
ensemble_sports,0.05,760,0.25,0.6000000000000001,0.15000000000000002,0.9706210655512618,0.5773123613477256,0.5328947368421053,0.39791654048815933,0.01661530196270313,0.0,0.0,0.0
ensemble_sports,0.05,760,0.25,0.65,0.1,0.9721110879756755,0.5782935275182141,0.5355263157894737,0.4030417265044943,0.014444050808092227,0.0,0.0,0.0
ensemble_sports,0.05,760,0.25,0.7000000000000001,0.05,0.973839442556979,0.5794076857951528,0.5368421052631579,0.40764877500087876,0.013534341163298375,0.0,0.0,0.0
ensemble_sports,0.05,760,0.25,0.75,0.0,0.9758234127547022,0.5806548361785414,0.5394736842105263,0.41359561494404673,0.012282028223897562,0.0,0.0,0.0
ensemble_sports,0.05,760,0.30000000000000004,0.0,0.7000000000000001,0.9678768854048084,0.5751442775092571,0.5289473684210526,0.39049007340135966,0.022842762898024185,0.0,0.0,0.0
ensemble_sports,0.05,760,0.30000000000000004,0.05,0.65,0.967006350152801,0.5746054443159297,0.5289473684210526,0.39096598471332983,0.022218852577422538,0.0,0.0,0.0
