model,feature,coefficient_home,coefficient_draw,coefficient_away,mean_absolute_coefficient,rank
logistic_sports,season_ppg_difference,0.033176845563156566,-0.013996155006562937,-0.019180690556593678,0.02211789704210439,66
logistic_sports,form_shots_on_target_5_difference,0.031082610732870847,-0.016204213243537584,-0.014878397489333124,0.02072174048858052,67
logistic_sports,away_form_ppg_5,0.0038402875902188716,0.0265973246093476,-0.030437612199566817,0.02029174146637776,68
logistic_sports,home_form_goals_against_avg_5,-0.03026870100168638,0.00447929138680911,0.025789409614877787,0.020179134001124425,69
logistic_sports,home_venue_goals_for_avg_5,-0.00521791352458732,0.02813478964708682,-0.022916876122500398,0.018756526431391512,70
logistic_sports,missingindicator_home_season_ppg_pre,0.02679919858228443,-0.027898114445596863,0.0010989158633124931,0.01859874296373126,71
logistic_sports,missingindicator_home_season_win_rate_pre,0.02679919858228443,-0.027898114445596863,0.0010989158633124931,0.01859874296373126,72
logistic_sports,missingindicator_home_season_goals_for_avg_pre,0.02679919858228443,-0.027898114445596863,0.0010989158633124931,0.01859874296373126,73
logistic_sports,missingindicator_home_season_goals_against_avg_pre,0.02679919858228443,-0.027898114445596863,0.0010989158633124931,0.01859874296373126,74
logistic_sports,missingindicator_home_season_goal_difference_avg_pre,0.02679919858228443,-0.027898114445596863,0.0010989158633124931,0.01859874296373126,75
logistic_sports,missingindicator_away_venue_ppg_5,0.014420115927128226,0.013259915634426914,-0.027680031561554998,0.018453354374370044,76
logistic_sports,missingindicator_away_venue_win_rate_5,0.014420115927128226,0.013259915634426914,-0.027680031561554998,0.018453354374370044,77
logistic_sports,missingindicator_away_venue_goals_for_avg_5,0.014420115927128226,0.013259915634426914,-0.027680031561554998,0.018453354374370044,78
logistic_sports,missingindicator_away_venue_goals_against_avg_5,0.014420115927128226,0.013259915634426914,-0.027680031561554998,0.018453354374370044,79
logistic_sports,missingindicator_away_venue_shots_on_target_for_avg_5,0.014420115927128226,0.013259915634426914,-0.027680031561554998,0.018453354374370044,80
logistic_sports,home_venue_ppg_5,0.01880020656486015,-0.027635438207129496,0.008835231642268479,0.018423625471419378,81
logistic_sports,missingindicator_form_ppg_5_difference,-0.01964505621748504,0.02763421384314588,-0.007989157625660725,0.01842280922876388,82
logistic_sports,missingindicator_form_ppg_10_difference,-0.01964505621748504,0.02763421384314588,-0.007989157625660725,0.01842280922876388,83
logistic_sports,missingindicator_form_goal_difference_5_difference,-0.01964505621748504,0.02763421384314588,-0.007989157625660725,0.01842280922876388,84
logistic_sports,missingindicator_form_shots_on_target_5_difference,-0.01964505621748504,0.02763421384314588,-0.007989157625660725,0.01842280922876388,85
logistic_sports,missingindicator_days_rest_difference,-0.01964505621748504,0.02763421384314588,-0.007989157625660725,0.01842280922876388,86
logistic_sports,missingindicator_season_ppg_difference,-0.0021432402588628407,-0.02509703989057132,0.027240280149434245,0.018160186766289468,87
logistic_sports,missingindicator_season_win_rate_difference,-0.0021432402588628407,-0.02509703989057132,0.027240280149434245,0.018160186766289468,88
logistic_sports,missingindicator_season_goal_difference_avg,-0.0021432402588628407,-0.02509703989057132,0.027240280149434245,0.018160186766289468,89
logistic_sports,away_season_matches_pre,-0.012290812323863153,-0.014222610755842337,0.026513423079705636,0.017675615386470375,90
logistic_sports,history_ready_10,-0.002521746264606914,0.024992315534467652,-0.022470569269860796,0.01666154368964512,91
